id,dimension,level,name_cn,counterpart_central_body,candidate_url,site_key,coverage_status,notes
gansu.gzw,dept,provincial,甘肃省国有资产监督管理委员会,sasac,https://gzw.gansu.gov.cn,,proxy_gated,alt=https://gansu.gov.cn/gzw/
gansu.scjgj,dept,provincial,甘肃省市场监督管理局,samr,https://scjgj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/scjgj/
gansu.tjj,dept,provincial,甘肃省统计局,nbs,https://tjj.gansu.gov.cn,,proxy_gated,alt=https://gansu.gov.cn/tjj/
gansu.ybj,dept,provincial,甘肃省医疗保障局,nhsa,https://ybj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/ybj/
gansu.tyjr,dept,provincial,甘肃省体育局,gas,https://tyjr.gansu.gov.cn,,proxy_gated,alt=https://gansu.gov.cn/tyjr/
gansu.gbdst,dept,provincial,甘肃省广播电视局,nrta,https://gbdst.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/gbdst/
gansu.jrjgj,dept,provincial,甘肃省地方金融监督管理局,nfra,https://jrjgj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/jrjgj/
gansu.sjaqj,dept,provincial,甘肃省政务服务和数据管理局,nda,https://sjaqj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/sjaqj/
gansu.ylj,dept,provincial,甘肃省林业和草原局,forestry,https://ylj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/ylj/
gansu.nyj,dept,provincial,甘肃省能源局,nea,https://nyj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/nyj/
gansu.yjglj,dept,provincial,甘肃省药品监督管理局,nmpa,https://yjglj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/yjglj/
gansu.zscqj,dept,provincial,甘肃省知识产权局,cnipa,https://zscqj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/zscqj/
gansu.xfj,dept,provincial,甘肃省信访局,xinfang,https://xfj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/xfj/
gansu.jgswglj,dept,provincial,甘肃省机关事务管理局,ggj,https://jgswglj.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/jgswglj/
gansu.tax,dept,provincial,国家税务总局甘肃省税务局,chinatax,https://tax.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/tax/
gansu.customs,dept,provincial,甘肃省海关,gacc,https://customs.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/customs/
gansu.pboc_br,dept,provincial,中国人民银行甘肃省分行,pbc,https://pboc_br.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/pboc_br/
gansu.p_office,dept,provincial,中共甘肃省委员会办公厅,cpc_general_office,https://p_office.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_office/
gansu.p_org,dept,provincial,中共甘肃省委组织部,cpc_org_dept,https://p_org.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_org/
gansu.p_prop,dept,provincial,中共甘肃省委宣传部,cpc_propaganda,https://p_prop.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_prop/
gansu.p_ufwd,dept,provincial,中共甘肃省委统战部,cpc_united_front,https://p_ufwd.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_ufwd/
gansu.p_plac,dept,provincial,中共甘肃省委政法委员会,cpc_plac,https://p_plac.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_plac/
gansu.p_cyber,dept,provincial,甘肃省委网信办,cac,https://p_cyber.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_cyber/
gansu.p_ccdi,dept,provincial,中共甘肃省纪委监委,cpc_ccdi_nsc,https://p_ccdi.gansu.gov.cn,,blackhole,alt=https://gansu.gov.cn/p_ccdi/
geo.qinghai,geo,provincial,青海省人民政府,,https://qinghai.gov.cn,qinghai,crawled,province portal
qinghai.fgw,dept,provincial,青海省发展和改革委员会,ndrc,https://fgw.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/fgw/
qinghai.edu,dept,provincial,青海省教育厅,moe,https://edu.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/edu/
qinghai.kjt,dept,provincial,青海省科学技术厅,most,https://kjt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/kjt/
qinghai.gxt,dept,provincial,青海省工业和信息化厅,miit,https://gxt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/gxt/
qinghai.mzw,dept,provincial,青海省民族宗教事务委员会,neac,https://mzw.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/mzw/
qinghai.ga,dept,provincial,青海省公安厅,mps,https://ga.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/ga/
qinghai.at,dept,provincial,青海省国家安全厅,mss,https://at.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/at/
qinghai.mzt,dept,provincial,青海省民政厅,mca,https://mzt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/mzt/
qinghai.sft,dept,provincial,青海省司法厅,moj,https://sft.qinghai.gov.cn,,server_error,alt=https://qinghai.gov.cn/sft/
qinghai.czt,dept,provincial,青海省财政厅,mof,https://czt.qinghai.gov.cn,,proxy_gated,alt=https://qinghai.gov.cn/czt/
qinghai.hrss,dept,provincial,青海省人力资源和社会保障厅,mohrss,https://hrss.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/hrss/
qinghai.zrzyt,dept,provincial,青海省自然资源厅,mnr,https://zrzyt.qinghai.gov.cn,,proxy_gated,alt=https://qinghai.gov.cn/zrzyt/
qinghai.sthjt,dept,provincial,青海省生态环境厅,mee,https://sthjt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/sthjt/
qinghai.zjt,dept,provincial,青海省住房和城乡建设厅,mohurd,https://zjt.qinghai.gov.cn,,proxy_gated,alt=https://qinghai.gov.cn/zjt/
qinghai.jtyst,dept,provincial,青海省交通运输厅,mot,https://jtyst.qinghai.gov.cn,,reachable_uncrawled,alt=https://qinghai.gov.cn/jtyst/
qinghai.slt,dept,provincial,青海省水利厅,mwr,https://slt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/slt/
qinghai.nynct,dept,provincial,青海省农业农村厅,mara,https://nynct.qinghai.gov.cn,,proxy_gated,alt=https://qinghai.gov.cn/nynct/
qinghai.swt,dept,provincial,青海省商务厅,mofcom,https://swt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/swt/
qinghai.whlyt,dept,provincial,青海省文化和旅游厅,mct,https://whlyt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/whlyt/
qinghai.wjw,dept,provincial,青海省卫生健康委员会,nhc,https://wjw.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/wjw/
qinghai.tyj,dept,provincial,青海省退役军人事务厅,mva,https://tyj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/tyj/
qinghai.yjt,dept,provincial,青海省应急管理厅,mem,https://yjt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/yjt/
qinghai.sjt,dept,provincial,青海省审计厅,cnao,https://sjt.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/sjt/
qinghai.wsb,dept,provincial,青海省人民政府外事办公室,mfa,https://wsb.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/wsb/
qinghai.gzw,dept,provincial,青海省国有资产监督管理委员会,sasac,https://gzw.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/gzw/
qinghai.scjgj,dept,provincial,青海省市场监督管理局,samr,https://scjgj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/scjgj/
qinghai.tjj,dept,provincial,青海省统计局,nbs,https://tjj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/tjj/
qinghai.ybj,dept,provincial,青海省医疗保障局,nhsa,https://ybj.qinghai.gov.cn,,reachable_uncrawled,alt=https://qinghai.gov.cn/ybj/
qinghai.tyjr,dept,provincial,青海省体育局,gas,https://tyjr.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/tyjr/
qinghai.gbdst,dept,provincial,青海省广播电视局,nrta,https://gbdst.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/gbdst/
qinghai.jrjgj,dept,provincial,青海省地方金融监督管理局,nfra,https://jrjgj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/jrjgj/
qinghai.sjaqj,dept,provincial,青海省政务服务和数据管理局,nda,https://sjaqj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/sjaqj/
qinghai.ylj,dept,provincial,青海省林业和草原局,forestry,https://ylj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/ylj/
qinghai.nyj,dept,provincial,青海省能源局,nea,https://nyj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/nyj/
qinghai.yjglj,dept,provincial,青海省药品监督管理局,nmpa,https://yjglj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/yjglj/
qinghai.zscqj,dept,provincial,青海省知识产权局,cnipa,https://zscqj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/zscqj/
qinghai.xfj,dept,provincial,青海省信访局,xinfang,https://xfj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/xfj/
qinghai.jgswglj,dept,provincial,青海省机关事务管理局,ggj,https://jgswglj.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/jgswglj/
qinghai.tax,dept,provincial,国家税务总局青海省税务局,chinatax,https://tax.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/tax/
qinghai.customs,dept,provincial,青海省海关,gacc,https://customs.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/customs/
qinghai.pboc_br,dept,provincial,中国人民银行青海省分行,pbc,https://pboc_br.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/pboc_br/
qinghai.p_office,dept,provincial,中共青海省委员会办公厅,cpc_general_office,https://p_office.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_office/
qinghai.p_org,dept,provincial,中共青海省委组织部,cpc_org_dept,https://p_org.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_org/
qinghai.p_prop,dept,provincial,中共青海省委宣传部,cpc_propaganda,https://p_prop.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_prop/
qinghai.p_ufwd,dept,provincial,中共青海省委统战部,cpc_united_front,https://p_ufwd.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_ufwd/
qinghai.p_plac,dept,provincial,中共青海省委政法委员会,cpc_plac,https://p_plac.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_plac/
qinghai.p_cyber,dept,provincial,青海省委网信办,cac,https://p_cyber.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_cyber/
qinghai.p_ccdi,dept,provincial,中共青海省纪委监委,cpc_ccdi_nsc,https://p_ccdi.qinghai.gov.cn,,blackhole,alt=https://qinghai.gov.cn/p_ccdi/
geo.taiwan,geo,provincial,台湾省人民政府,,,,unknown,province portal
geo.innermongolia,geo,provincial,内蒙古自治区人民政府,,https://nmg.gov.cn,,blackhole,province portal
innermongolia.fgw,dept,provincial,内蒙古自治区发展和改革委员会,ndrc,https://fgw.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/fgw/
innermongolia.edu,dept,provincial,内蒙古自治区教育厅,moe,https://edu.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/edu/
innermongolia.kjt,dept,provincial,内蒙古自治区科学技术厅,most,https://kjt.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/kjt/
innermongolia.gxt,dept,provincial,内蒙古自治区工业和信息化厅,miit,https://gxt.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/gxt/
innermongolia.mzw,dept,provincial,内蒙古自治区民族宗教事务委员会,neac,https://mzw.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/mzw/
innermongolia.ga,dept,provincial,内蒙古自治区公安厅,mps,https://ga.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/ga/
innermongolia.at,dept,provincial,内蒙古自治区国家安全厅,mss,https://at.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/at/
innermongolia.mzt,dept,provincial,内蒙古自治区民政厅,mca,https://mzt.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/mzt/
innermongolia.sft,dept,provincial,内蒙古自治区司法厅,moj,https://sft.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/sft/
innermongolia.czt,dept,provincial,内蒙古自治区财政厅,mof,https://czt.nmg.gov.cn,,reachable_uncrawled,alt=https://nmg.gov.cn/czt/
innermongolia.hrss,dept,provincial,内蒙古自治区人力资源和社会保障厅,mohrss,https://hrss.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/hrss/
innermongolia.zrzyt,dept,provincial,内蒙古自治区自然资源厅,mnr,https://zrzyt.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/zrzyt/
innermongolia.sthjt,dept,provincial,内蒙古自治区生态环境厅,mee,https://sthjt.nmg.gov.cn,,reachable_uncrawled,alt=https://nmg.gov.cn/sthjt/
innermongolia.zjt,dept,provincial,内蒙古自治区住房和城乡建设厅,mohurd,https://zjt.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/zjt/
innermongolia.jtyst,dept,provincial,内蒙古自治区交通运输厅,mot,https://jtyst.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/jtyst/
innermongolia.slt,dept,provincial,内蒙古自治区水利厅,mwr,https://slt.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/slt/
innermongolia.nynct,dept,provincial,内蒙古自治区农业农村厅,mara,https://nynct.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/nynct/
innermongolia.swt,dept,provincial,内蒙古自治区商务厅,mofcom,https://swt.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/swt/
innermongolia.whlyt,dept,provincial,内蒙古自治区文化和旅游厅,mct,https://whlyt.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/whlyt/
innermongolia.wjw,dept,provincial,内蒙古自治区卫生健康委员会,nhc,https://wjw.nmg.gov.cn,,reachable_uncrawled,alt=https://nmg.gov.cn/wjw/
innermongolia.tyj,dept,provincial,内蒙古自治区退役军人事务厅,mva,https://tyj.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/tyj/
innermongolia.yjt,dept,provincial,内蒙古自治区应急管理厅,mem,https://yjt.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/yjt/
innermongolia.sjt,dept,provincial,内蒙古自治区审计厅,cnao,https://sjt.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/sjt/
innermongolia.wsb,dept,provincial,内蒙古自治区人民政府外事办公室,mfa,https://wsb.nmg.gov.cn,,server_error,alt=https://nmg.gov.cn/wsb/
innermongolia.gzw,dept,provincial,内蒙古自治区国有资产监督管理委员会,sasac,https://gzw.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/gzw/
innermongolia.scjgj,dept,provincial,内蒙古自治区市场监督管理局,samr,https://scjgj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/scjgj/
innermongolia.tjj,dept,provincial,内蒙古自治区统计局,nbs,https://tjj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/tjj/
innermongolia.ybj,dept,provincial,内蒙古自治区医疗保障局,nhsa,https://ybj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/ybj/
innermongolia.tyjr,dept,provincial,内蒙古自治区体育局,gas,https://tyjr.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/tyjr/
innermongolia.gbdst,dept,provincial,内蒙古自治区广播电视局,nrta,https://gbdst.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/gbdst/
innermongolia.jrjgj,dept,provincial,内蒙古自治区地方金融监督管理局,nfra,https://jrjgj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/jrjgj/
innermongolia.sjaqj,dept,provincial,内蒙古自治区政务服务和数据管理局,nda,https://sjaqj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/sjaqj/
innermongolia.ylj,dept,provincial,内蒙古自治区林业和草原局,forestry,https://ylj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/ylj/
innermongolia.nyj,dept,provincial,内蒙古自治区能源局,nea,https://nyj.nmg.gov.cn,,reachable_uncrawled,alt=https://nmg.gov.cn/nyj/
innermongolia.yjglj,dept,provincial,内蒙古自治区药品监督管理局,nmpa,https://yjglj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/yjglj/
innermongolia.zscqj,dept,provincial,内蒙古自治区知识产权局,cnipa,https://zscqj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/zscqj/
innermongolia.xfj,dept,provincial,内蒙古自治区信访局,xinfang,https://xfj.nmg.gov.cn,,proxy_gated,alt=https://nmg.gov.cn/xfj/
innermongolia.jgswglj,dept,provincial,内蒙古自治区机关事务管理局,ggj,https://jgswglj.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/jgswglj/
innermongolia.tax,dept,provincial,国家税务总局内蒙古自治区税务局,chinatax,https://tax.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/tax/
innermongolia.customs,dept,provincial,内蒙古自治区海关,gacc,https://customs.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/customs/
innermongolia.pboc_br,dept,provincial,中国人民银行内蒙古自治区分行,pbc,https://pboc_br.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/pboc_br/
innermongolia.p_office,dept,provincial,中共内蒙古自治区委员会办公厅,cpc_general_office,https://p_office.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_office/
innermongolia.p_org,dept,provincial,中共内蒙古自治区委组织部,cpc_org_dept,https://p_org.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_org/
innermongolia.p_prop,dept,provincial,中共内蒙古自治区委宣传部,cpc_propaganda,https://p_prop.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_prop/
innermongolia.p_ufwd,dept,provincial,中共内蒙古自治区委统战部,cpc_united_front,https://p_ufwd.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_ufwd/
innermongolia.p_plac,dept,provincial,中共内蒙古自治区委政法委员会,cpc_plac,https://p_plac.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_plac/
innermongolia.p_cyber,dept,provincial,内蒙古自治区委网信办,cac,https://p_cyber.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_cyber/
innermongolia.p_ccdi,dept,provincial,中共内蒙古自治区纪委监委,cpc_ccdi_nsc,https://p_ccdi.nmg.gov.cn,,blackhole,alt=https://nmg.gov.cn/p_ccdi/
geo.guangxi,geo,provincial,广西壮族自治区人民政府,,https://gxzf.gov.cn,,blackhole,province portal
guangxi.fgw,dept,provincial,广西壮族自治区发展和改革委员会,ndrc,https://fgw.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/fgw/
guangxi.edu,dept,provincial,广西壮族自治区教育厅,moe,https://edu.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/edu/
guangxi.kjt,dept,provincial,广西壮族自治区科学技术厅,most,https://kjt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/kjt/
guangxi.gxt,dept,provincial,广西壮族自治区工业和信息化厅,miit,https://gxt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/gxt/
guangxi.mzw,dept,provincial,广西壮族自治区民族宗教事务委员会,neac,https://mzw.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/mzw/
guangxi.ga,dept,provincial,广西壮族自治区公安厅,mps,https://ga.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/ga/
guangxi.at,dept,provincial,广西壮族自治区国家安全厅,mss,https://at.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/at/
guangxi.mzt,dept,provincial,广西壮族自治区民政厅,mca,https://mzt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/mzt/
guangxi.sft,dept,provincial,广西壮族自治区司法厅,moj,https://sft.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/sft/
guangxi.czt,dept,provincial,广西壮族自治区财政厅,mof,https://czt.gxzf.gov.cn,,proxy_gated,alt=https://gxzf.gov.cn/czt/
guangxi.hrss,dept,provincial,广西壮族自治区人力资源和社会保障厅,mohrss,https://hrss.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/hrss/
guangxi.zrzyt,dept,provincial,广西壮族自治区自然资源厅,mnr,https://zrzyt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/zrzyt/
guangxi.sthjt,dept,provincial,广西壮族自治区生态环境厅,mee,https://sthjt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/sthjt/
guangxi.zjt,dept,provincial,广西壮族自治区住房和城乡建设厅,mohurd,https://zjt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/zjt/
guangxi.jtyst,dept,provincial,广西壮族自治区交通运输厅,mot,https://jtyst.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/jtyst/
guangxi.slt,dept,provincial,广西壮族自治区水利厅,mwr,https://slt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/slt/
guangxi.nynct,dept,provincial,广西壮族自治区农业农村厅,mara,https://nynct.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/nynct/
guangxi.swt,dept,provincial,广西壮族自治区商务厅,mofcom,https://swt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/swt/
guangxi.whlyt,dept,provincial,广西壮族自治区文化和旅游厅,mct,https://whlyt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/whlyt/
guangxi.wjw,dept,provincial,广西壮族自治区卫生健康委员会,nhc,https://wjw.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/wjw/
guangxi.tyj,dept,provincial,广西壮族自治区退役军人事务厅,mva,https://tyj.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/tyj/
guangxi.yjt,dept,provincial,广西壮族自治区应急管理厅,mem,https://yjt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/yjt/
guangxi.sjt,dept,provincial,广西壮族自治区审计厅,cnao,https://sjt.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/sjt/
guangxi.wsb,dept,provincial,广西壮族自治区人民政府外事办公室,mfa,https://wsb.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/wsb/
guangxi.gzw,dept,provincial,广西壮族自治区国有资产监督管理委员会,sasac,https://gzw.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/gzw/
guangxi.scjgj,dept,provincial,广西壮族自治区市场监督管理局,samr,https://scjgj.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/scjgj/
guangxi.tjj,dept,provincial,广西壮族自治区统计局,nbs,https://tjj.gxzf.gov.cn,,blackhole,alt=https://gxzf.gov.cn/tjj/
